patent_id,NAICS_CODES
9416090,541380N~541711N~541712E~611310N
9416090,541380N~541711N~541712E~611310N
9416090,541380N~541711N~541712E~611310N
9416090,541380N~541711N~541712E~611310N
9416090,541380N~541711N~541712E~611310N
9416090,541711N~541712E~541990N~611310N
9422599,511130N~519120N~541380N~541620N~541690N~541711N~541712E~541720N~541990N~611310N~712110N
9422599,611310N
9422599,511130N~519120N~541380N~541620N~541690N~541711N~541712E~541720N~541990N~611310N~712110N
9422599,511130N~519120N~541380N~541620N~541690N~541711N~541712E~541720N~541990N~611310N~712110N
9422599,541380N~541712E~611310N
9422599,541380N~541711N~541712E~611310N
9422599,541380N~541711N~541712E~611310N
9422599,541380N~541711N~541712E~611310N
9422599,541380N~541711N~541712E~611310N
9422599,541380N~541711N~541712E~611310N
9422599,541380N~541711N~541712E~611310N
9422599,541380N~541711N~541712E~611310N
9422599,541711N~541712E~541990N~611310N
9499825,511130N~519120N~541380N~541620N~541690N~541711N~541712E~541720N~541990N~611310N~712110N
9499825,611310N
9499825,511130N~519120N~541380N~541620N~541690N~541711N~541712E~541720N~541990N~611310N~712110N
9499825,511130N~519120N~541380N~541620N~541690N~541711N~541712E~541720N~541990N~611310N~712110N
9499825,541380N~541712E~611310N
9499825,541380N~541711N~541712E~611310N
9499825,541380N~541711N~541712E~611310N
9499825,541380N~541711N~541712E~611310N
9499825,541380N~541711N~541712E~611310N
9499825,541380N~541711N~541712E~611310N
9499825,541380N~541711N~541712E~611310N
9499825,541380N~541711N~541712E~611310N
9499825,541711N~541712E~541990N~611310N
9228227,325199N~325413N~325414N~334516N~811219N
9228227,325199N~325413N~325414N~334516N~811219N
9269708,325199N~325413N~325414N~334516N~811219N
9269708,325199N~325413N~325414N~334516N~811219N
9309520,325199N~325413N~325414N~334516N~811219N
9309520,325199N~325413N~325414N~334516N~811219N
9309557,325199N~325413N~325414N~334516N~811219N
9309557,325199N~325413N~325414N~334516N~811219N
9309558,325199N~325413N~325414N~334516N~811219N
9309558,325199N~325413N~325414N~334516N~811219N
9334531,325199N~325413N~325414N~334516N~811219N
9334531,325199N~325413N~325414N~334516N~811219N
9371557,325199N~325413N~325414N~334516N~811219N
9371557,325199N~325413N~325414N~334516N~811219N
9376698,325199N~325413N~325414N~334516N~811219N
9376698,325199N~325413N~325414N~334516N~811219N
9505846,325199N~325413N~325414N~334516N~811219N
9505846,325199N~325413N~325414N~334516N~811219N
9534252,325199N~325413N~325414N~334516N~811219N
9534252,325199N~325413N~325414N~334516N~811219N
9234041,325412N
9234041,325412N
9238691,325412N
9238691,325412N
9309536,325412N
9309536,325412N
9234195,541711Y
9234213,541380Y~541711Y~541712E
9238091,325414Y~339113Y~423450Y~541711Y
9474829,325414Y~339113Y~423450Y~541711Y
9238685,611310N
9238806,
9458468,
9243240,541712E~541990N~611310N~611430N
9244717,511210N~541512N~611420N
9268610,511210N~541512N~611420N
9304705,511210N~541512N~611420N
9329889,511210N~541512N~611420N
9390095,511210N~541512N~611420N
9417889,511210N~541512N~611420N
9454368,511210N~541512N~611420N
9459803,511210N~541512N~611420N
9477491,511210N~541512N~611420N
9513949,511210N~541512N~611420N
9547514,511210N~541512N~611420N
9249243,325412Y~541711Y
9249243,325412Y~541711Y
9382536,325412Y~541711Y
9382536,325412Y~541711Y
9394323,325412Y~541711Y
9394323,325412Y~541711Y
9416361,325412Y~541711Y
9416361,325412Y~541711Y
9499583,325412Y~541711Y
9499583,325412Y~541711Y
9249306,541513N~541712E~611310N
9249306,541513N~541712E~611310N
9249306,541712E~611310N
9249306,541712E~611310N
9249306,
9249306,
9539338,541513N~541712E~611310N
9539338,541513N~541712E~611310N
9539338,541712E~611310N
9539338,541712E~611310N
9539338,
9539338,
9546364,541513N~541712E~611310N
9546364,541513N~541712E~611310N
9546364,541712E~611310N
9546364,541712E~611310N
9546364,
9546364,
9249396,325414Y~541711Y
9315807,325414Y~541711Y
9249418,551112N
9249440,541690N~541711N~541712E~541990N~611310N
9353390,541690N~541711N~541712E~541990N~611310N
9422575,541690N~541711N~541712E~541990N~611310N
9250672,511210N
9255010,
9255010,611310N
9469598,
9469598,611310N
9255086,541330E~541712E~541990N~611310N~621399N
9255086,541330E~541712E~541990N~611310N~621399N
9255086,541330E~541712E~541990N~611310N~621399N
9255086,541620N~541712E~611210N~611310N~611710N
9255086,611310N
9273184,541330E~541712E~541990N~611310N~621399N
9273184,541330E~541712E~541990N~611310N~621399N
9273184,541330E~541712E~541990N~611310N~621399N
9273184,541620N~541712E~611210N~611310N~611710N
9273184,611310N
9290803,541330E~541712E~541990N~611310N~621399N
9290803,541330E~541712E~541990N~611310N~621399N
9290803,541330E~541712E~541990N~611310N~621399N
9290803,541620N~541712E~611210N~611310N~611710N
9290803,611310N
9314549,541330E~541712E~541990N~611310N~621399N
9314549,541330E~541712E~541990N~611310N~621399N
9314549,541330E~541712E~541990N~611310N~621399N
9314549,541620N~541712E~611210N~611310N~611710N
9314549,611310N
9551666,541330E~541712E~541990N~611310N~621399N
9551666,541330E~541712E~541990N~611310N~621399N
9551666,541330E~541712E~541990N~611310N~621399N
9551666,541620N~541712E~611210N~611310N~611710N
9551666,611310N
9255178,524292N~622110N
9485971,524292N~622110N
9255455,321999Y
9256316,334413N~511210N
9259426,325412N
9469613,325412N
9259455,541611N~611430N
9259455,
9259455,541712E~541720N~611310N
9259455,541380N~541711N~611310N~622110N
9259455,611310N
9259455,611310N
9259455,541712E~541720N
9259509,541611N~611430N
9259509,
9259509,541712E~541720N~611310N
9259509,541380N~541711N~611310N~622110N
9259509,611310N
9259509,611310N
9259509,541712E~541720N
9414576,541611N~611430N
9414576,
9414576,541712E~541720N~611310N
9414576,541380N~541711N~611310N~622110N
9414576,611310N
9414576,611310N
9414576,541712E~541720N
9546369,541611N~611430N
9546369,
9546369,541712E~541720N~611310N
9546369,541380N~541711N~611310N~622110N
9546369,611310N
9546369,611310N
9546369,541712E~541720N
9562232,541611N~611430N
9562232,
9562232,541712E~541720N~611310N
9562232,541380N~541711N~611310N~622110N
9562232,611310N
9562232,611310N
9562232,541712E~541720N
9259759,541380N
9259759,
9259759,
9259759,541940N
9259759,611710N
9259759,
9259759,
9259759,611710Y~926140 
9259759,
9259759,
9259759,115116N~115210N~611699N~611710N
9259759,611699N
9259759,
9259759,
9265842,541380N
9265842,
9265842,
9265842,541940N
9265842,611710N
9265842,
9265842,
9265842,611710Y~926140 
9265842,
9265842,
9265842,115116N~115210N~611699N~611710N
9265842,611699N
9265842,
9265842,
9556446,541380N
9556446,
9556446,
9556446,541940N
9556446,611710N
9556446,
9556446,
9556446,611710Y~926140 
9556446,
9556446,
9556446,115116N~115210N~611699N~611710N
9556446,611699N
9556446,
9556446,
9260398,541711Y
9260686,541611N~611310N~611430N~611710N
9321806,541611N~611310N~611430N~611710N
9260723,611310N
9260723,611310N
9260723,611310N
9260723,611310N~611430N
9260723,
9260723,541711N~541712E~541720N~923110N
9260723,
9322006,611310N
9322006,611310N
9322006,611310N
9322006,611310N~611430N
9322006,
9322006,541711N~541712E~541720N~923110N
9322006,
9359599,611310N
9359599,611310N
9359599,611310N
9359599,611310N~611430N
9359599,
9359599,541711N~541712E~541720N~923110N
9359599,
9370551,611310N
9370551,611310N
9370551,611310N
9370551,611310N~611430N
9370551,
9370551,541711N~541712E~541720N~923110N
9370551,
9381235,611310N
9381235,611310N
9381235,611310N
9381235,611310N~611430N
9381235,
9381235,541711N~541712E~541720N~923110N
9381235,
9388430,611310N
9388430,611310N
9388430,611310N
9388430,611310N~611430N
9388430,
9388430,541711N~541712E~541720N~923110N
9388430,
9394537,611310N
9394537,611310N
9394537,611310N
9394537,611310N~611430N
9394537,
9394537,541711N~541712E~541720N~923110N
9394537,
9457128,611310N
9457128,611310N
9457128,611310N
9457128,611310N~611430N
9457128,
9457128,541711N~541712E~541720N~923110N
9457128,
9554564,611310N
9554564,611310N
9554564,611310N
9554564,611310N~611430N
9554564,
9554564,541711N~541712E~541720N~923110N
9554564,
9265550,333912N~333999N
9265786,541711N~541712E~541720N~541910N~541940N~611310N~927110N
9273090,541711N~541712E~541720N~541910N~541940N~611310N~927110N
9357755,541711N~541712E~541720N~541910N~541940N~611310N~927110N
9267132,541711Y
9273310,541711Y
9434974,541711Y
9546372,541711Y
9267145,541712E~611310N
9267145,
9284575,541712E~611310N
9284575,
9468627,541712E~611310N
9468627,
9267148,
9487792,
9267150,541380N~541711N~611310N~621111N
9267164,
9271973,325412Y
9272246,541199N~541330E~541712E~541720N
9328110,541199N~541330E~541712E~541720N
9365567,541199N~541330E~541712E~541720N
9416299,541199N~541330E~541712E~541720N
9458314,541199N~541330E~541712E~541720N
9475804,541199N~541330E~541712E~541720N
9546184,541199N~541330E~541712E~541720N
9550773,541199N~541330E~541712E~541720N
9567450,541199N~541330E~541712E~541720N
9574170,541199N~541330E~541712E~541720N
9585968,541199N~541330E~541712E~541720N
9273305,
9279043,325510Y
9296895,325510Y
9279133,333999Y
9279145,541711N
9282712,111110N~111140N~111150N
9302269,111110N~111140N~111150N
9332714,111110N~111140N~111150N
9345213,111110N~111140N~111150N
9345214,111110N~111140N~111150N
9345215,111110N~111140N~111150N
9351462,111110N~111140N~111150N
9357727,111110N~111140N~111150N
9357728,111110N~111140N~111150N
9357729,111110N~111140N~111150N
9422572,111110N~111140N~111150N
9468181,111110N~111140N~111150N
9468182,111110N~111140N~111150N
9468183,111110N~111140N~111150N
9468184,111110N~111140N~111150N
9474241,111110N~111140N~111150N
9474242,111110N~111140N~111150N
9474243,111110N~111140N~111150N
9474244,111110N~111140N~111150N
9491921,111110N~111140N~111150N
9493782,111110N~111140N~111150N
9499831,111110N~111140N~111150N
9549522,111110N~111140N~111150N
9585346,111110N~111140N~111150N
9283247,325412N~541711N
9283247,541690N~541711N
9415119,325412N~541711N
9415119,541690N~541711N
9283301,541712E~611310N
9283301,
9283301,
9283551,236220N
9285359,511210N
9285359,325414N~325998N~334516N~334519N~541711N~541712E~811219N
9285359,325413N~325414N~334516N~339112N~339113N~423450N~532490N~541519E~811219N
9399215,511210N
9399215,325414N~325998N~334516N~334519N~541711N~541712E~811219N
9399215,325413N~325414N~334516N~339112N~339113N~423450N~532490N~541519E~811219N
9289481,
9289540,334512N~334513N~334514N~334515N~334519N~335911N~335912N
9289595,334510Y
9290003,424610N
9290768,541712E~561210N~927110 
9290769,
9290784,541690N
9290784,541990N~561210N~928110N
9290784,541990N~561210N~928110N
9296957,424690N
9303215,424690N
9322041,424690N
9346035,424690N
9346720,424690N
9353361,424690N
9388441,424690N
9394528,424690N
9550725,424690N
9297024,325414Y
9301509,531110N~531120N~531311N~531312N~541712E~611310N~621511N~621999N~622110N~622210N~711310N
9301509,611310N
9346846,531110N~531120N~531311N~531312N~541712E~611310N~621511N~621999N~622110N~622210N~711310N
9346846,611310N
9415046,531110N~531120N~531311N~531312N~541712E~611310N~621511N~621999N~622110N~622210N~711310N
9415046,611310N
9554563,531110N~531120N~531311N~531312N~541712E~611310N~621511N~621999N~622110N~622210N~711310N
9554563,611310N
9302250,324110N~324191N~325110N~325211N~486910N
9303260,
9340789,
9309232,541711Y
9309295,611310N
9309519,541711N
9309540,212313N~541330E~541611N~541690N~541711N~541712E~611310N
9309540,611310N
9314005,
9315682,325199N~325211N~325212N~325520N~334413N
9315695,334510N
9315695,325520Y
9394436,334510N
9394436,325520Y
9315820,541711Y
9315832,541711Y
9399776,541711Y
9493794,541711Y
9493795,541711Y
9551014,541711Y
9317779,611310N
9318305,611310N
9328151,611310N
9470625,611310N
9320556,339113N~423450N
9321701,541711Y
9458480,541711Y
9487803,541711Y
9556461,541711Y
9321754,611310N
9321754,541712E~611310N
9357755,611310N
9357755,541712E~611310N
9464328,611310N
9464328,541712E~611310N
9321802,541690N~541711N~541712E~611310N
9321802,
9322027,324110N
9528063,324110N
9322034,541360N~611310N
9481678,541360N~611310N
9526794,541360N~611310N
9322064,611310N
9481896,611310N
9494572,611310N
9549975,611310N
9322064,622110N
9328136,
9388390,
9328146,541711N
9347088,541711N
9422548,541711N
9458439,541711N
9546380,541711N
9329485,325992N~333244N~532490N~811212N
9329485,325992N
9329485,333244N~532490N~811212N
9330993,334111N~334413N~511210N~611430N
9440958,334111N~334413N~511210N~611430N
9332781,311999Y
9332781,541380N
9332781,541690N~541712E~541990N~611310N
9332781,
9332781,541712E~611310N
9340792,541380N
9340792,541690N~541712E~541990N~611310N
9340792,
9340792,541712E~611310N
9580722,541380N
9580722,541690N~541712E~541990N~611310N
9580722,
9580722,541712E~611310N
9339590,541711Y~621511Y
9343732,334111N~334118N~423430N~424120N~532420N
9368177,334111N~334118N~423430N~424120N~532420N
9447439,334111N~334118N~423430N~424120N~532420N
9448181,334111N~334118N~423430N~424120N~532420N
9476070,334111N~334118N~423430N~424120N~532420N
9493746,334111N~334118N~423430N~424120N~532420N
9507281,334111N~334118N~423430N~424120N~532420N
9575700,334111N~334118N~423430N~424120N~532420N
9347102,
9365849,
9441227,
9518262,
9580685,
9357763,334220N~334511N~336411N~336413N
9357763,325211N~326113N~326121N~326122N~326199N~326220N~333613N
9357763,313320N~339113N
9357763,326199N
9357763,336413N
9357763,339991N
9357763,326113N~326130N
9357763,332722N~332919N~332999N
9357763,326113N~326199N
9359603,541711N~541712E~541720N~611310N
9359603,611310Y
9427496,541711N~541712E~541720N~611310N
9427496,611310Y
9360489,541711N~541712E~621511N~621999N~622110N~622310N~623220N
9360489,
9364539,541711N~541720N
9365479,324191N~325199N~325211N~325510N~325998N
9365479,324191N
9365849,325199Y~325413Y
9365849,325199Y
9441227,325199Y~325413Y
9441227,325199Y
9518262,325199Y~325413Y
9518262,325199Y
9365904,325413Y~541711Y
9368775,541712E
9370551,622310N
9376479,325412N
9376499,541711N~622110N
9381235,541711N
9383297,541712E~611310N
9486555,541712E~611310N
9385371,336111N
9388417,541711N~541712E~541720N~611310N
9567578,541711N~541712E~541720N~611310N
9388447,325412N
9388449,541711Y
9388449,541711Y
9388449,541380N~541711Y~541712E
9389336,325412N~339112N~339115N
9389336,339112N
9393262,
9506081,
9512437,
9517246,
9518268,
9393323,622310N
9549975,622310N
9408372,611310N
9408372,611310N
9441005,611310N
9441005,611310N
9410158,212391N~212393N~221210N~311119N~311221N~311224N~311225N~311613N~311941N~311942N~324191N~325998N~424510N~424710N~424720N~493130N
9410158,424590N
9447438,212391N~212393N~221210N~311119N~311221N~311224N~311225N~311613N~311941N~311942N~324191N~325998N~424510N~424710N~424720N~493130N
9447438,424590N
9493793,212391N~212393N~221210N~311119N~311221N~311224N~311225N~311613N~311941N~311942N~324191N~325998N~424510N~424710N~424720N~493130N
9493793,424590N
9518280,212391N~212393N~221210N~311119N~311221N~311224N~311225N~311613N~311941N~311942N~324191N~325998N~424510N~424710N~424720N~493130N
9518280,424590N
9410177,541990N
9410214,335911Y~541712E
9476065,335911Y~541712E
9410956,332993N~334511N~336419N~541330E~541711N~541712E~541720N~611310N
9442116,332993N~334511N~336419N~541330E~541711N~541712E~541720N~611310N
9513286,332993N~334511N~336419N~541330E~541711N~541712E~541720N~611310N
9579422,332993N~334511N~336419N~541330E~541711N~541712E~541720N~611310N
9413036,541712E
9414576,112990N~541711N
9416388,611310N
9421247,541711Y
9421279,325413N
9422549,541711Y
9424058,423430N~511210N~518210N~541512N~541513N~541519E
9424066,334112N
9483202,334112N
9529551,334112N
9575792,334112N
9424275,334614N~518210N~541511N~541512N~541519E
9432254,511210N~541512N~541519E
9432254,511210N~541512N~541519E
9439637,339112Y
9441264,325413Y~325414Y~541711Y
9446165,
9492593,
9447429,541712E~611310N
9452976,541712E~611310N
9447434,541711N~541712E~541720N~611310N
9447434,541712E
9456588,541711N~541712E~541720N~611310N
9456588,541712E
9540741,541711N~541712E~541720N~611310N
9540741,541712E
9447470,334516N~621511N
9453223,611310N
9453223,611310N
9453223,
9453223,611310N
9453261,541690N~541712E~541990N~611310N~624190N~813410N
9453261,541690N~541712E~541990N~611310N~624190N~813410N
9458215,611310N
9458224,325414Y~541711Y~541712E
9459261,325413Y~541712E
9470695,325413Y~541712E
9460181,541519E
9464320,325199N~325413N~325414N~334516N~811219N
9476308,336412N~541712E
9476308,541330E~541712E
9476308,336412N
9476308,336412N~336413N~336414N~336415N~336419N
9476308,493110N~561990N
9476308,336412N
9476308,333415N~333921N~336412N~336413N~336415N~561621N
9476308,336412N
9476308,336412N
9476308,336412N
9476308,336412N
9476870,325412N~541711N
9493845,325412N~541711N
9485971,541711N~541712E~541720N~611310N~621111N~621511N
9486471,611310N
9491623,515210N~517110N~517210N
9492809,
9494516,334413N~334516N~334519N~811219N
9495515,621511N
9506065,621399N
9574206,621399N
9506086,
9512208,541711Y
9512210,541711Y
9512483,541380N~541511N~541512N~541513N~541519E~541611N~541690N~541711N~541712E~541990N~561210N~611430N
9518156,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9518156,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9518156,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9518156,322230N~333244N~333316N~333318N~424120N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9518156,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9518156,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9518156,541519E
9518156,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9518156,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9518156,322230N~333244N~333316N~333318N~424120N~532420N~541519E~541611N~561210N~561439N~561499N~611519E~811212N~811310N
9518156,323111N~323120N~325910N~333244N
9523096,
9523679,339112N~339113N
9523679,325413N~334516N~532490Y~611699Y~611710Y~811219Y
9523679,334510N~334516N~423490N~811219N
9557337,339112N~339113N
9557337,325413N~334516N~532490Y~611699Y~611710Y~811219Y
9557337,334510N~334516N~423490N~811219N
9526794,541199N~541430N~541511N~541512N~541513N~541519E~541940N~611420N~611430N~923120N
9526794,
9526794,
9526794,
9526794,541712E
9526794,
9526794,
9526794,541720N~923120N
9526794,
9526794,
9526794,
9526794,541711N
9526794,
9526794,
9526794,
9526794,
9526818,334510Y
9527982,541712E
9528125,325412N~325414N
9546355,325412N~325414N
9528159,325413Y~339112N
9534225,
9540426,325412N
9540426,325412N
9540551,
9556208,
9545652,324191N~325998N
9545652,211111N~211112N~324191N~324199N
9545652,211111N~324121N
9545652,324191N~325998N
9545652,221114N~221115N~221116N~221117N~221118N~221122N~236220N~237110N~237120N~237130N~541330E~541490N~541512N~541690N
9545652,324191N~325998N
9545652,211111Y
9545652,211111N~211112N~324191N~324199N
9545652,
9550172,
9551034,621511N
9556433,611310N
9556433,611310N
9556433,611310N
9556433,
9556433,
9556433,611310N~611710N
9556433,611310N
9556433,611310N
9556433,
9556433,611310N
9556433,541711N~541712E~611310N
9556433,611310N
9556433,
9579366,325414N
9587221,721110N
9587221,112990N~237130N~541330E~541511N~541512N~541513N~541611N~541712E~541720N~541940N~611310N~611710N
9587221,611310N
9267174,541711N~541712E~541720N~611310N
9310677,424690N
9410956,
9442116,
9513286,
9579422,
9441204,541711N~541712E~541720N~611310N~927110N
9506081,
9518156,443142N~453210N~811212N~811213N
9523679,621511N
9557337,621511N
